Datum;Erster;Hoch;Tief;Schlusskurs;Volumen
07/02/2019;11262.97;11286.46;11022.02;11022.02;4777639936
06/02/2019;11337.54;11347.94;11297.42;11324.72;3204030208
05/02/2019;11178.75;11371.74;11177.7;11367.98;3921178112
04/02/2019;11180.42;11209.31;11100.34;11176.58;3578704896
01/02/2019;11198.46;11218.51;11116.08;11180.66;4541572096
31/01/2019;11257.92;11311.37;11051.11;11173.1;4573062144
30/01/2019;11210.68;11215.21;11132.38;11181.66;3637186816
29/01/2019;11191.52;11276.28;11159.17;11218.83;3202676224
28/01/2019;11233.16;11275.21;11196.42;11210.31;2946523904
25/01/2019;11234.05;11321.62;11218.35;11281.79;4183266816
24/01/2019;11045.64;11149.32;11032.53;11130.18;4022147840
23/01/2019;11043.64;11135.75;11007.21;11071.54;3297393152
22/01/2019;11076.98;11142.22;11034.55;11090.11;3039793664
21/01/2019;11176.12;11179.91;11125.53;11136.2;2629720832
18/01/2019;11001.31;11216.82;10993.83;11205.54;5102009344
17/01/2019;10852.5;10929.3;10822.25;10918.62;2943843328
16/01/2019;10940.36;10947.87;10866.39;10931.24;2817174272
15/01/2019;10962.95;10994.83;10812.59;10891.79;3081178880
14/01/2019;10820.85;10886.23;10786.75;10855.91;2668447488
11/01/2019;10949.13;10959;10829.92;10887.46;3107425792
10/01/2019;10843.89;10927.13;10788.05;10921.59;2866341120
09/01/2019;10884.75;10961.92;10839.09;10893.32;3743830272
08/01/2019;10750.19;10910.71;10745.03;10803.98;3825119488
07/01/2019;10814.39;10814.47;10681.27;10747.81;2810341888
04/01/2019;10533.94;10786.34;10483.9;10767.69;3923362816
03/01/2019;10467.11;10538.66;10400.11;10416.66;3157513984
02/01/2019;10477.77;10612.72;10386.97;10580.19;2973446144
28/12/2018;10452.02;10586.8;10431.38;10558.96;2036179456
27/12/2018;10607.42;10635.45;10279.2;10381.51;3792997376
21/12/2018;10573.08;10654.66;10512.64;10633.82;9476073472
20/12/2018;10621.18;10686.37;10563.44;10611.1;4355436032
19/12/2018;10777.42;10831.44;10749.55;10766.21;3957748736
18/12/2018;10744.28;10841.42;10714.97;10740.89;3794915584
17/12/2018;10852.99;10886.8;10700.62;10772.2;3418881024
14/12/2018;10809.58;10903.39;10733.75;10865.77;3443502336
13/12/2018;10978.68;10988.77;10887.26;10924.7;3318145792
12/12/2018;10832.04;10971.12;10815.51;10929.43;3871640320
11/12/2018;10711.4;10884.62;10684.62;10780.51;4192821760
10/12/2018;10726.17;10757.73;10585.77;10622.07;4658125312
07/12/2018;10876.34;10927.37;10788.09;10788.09;4347385344
06/12/2018;11053.58;11063.44;10762.41;10810.98;5539258880
05/12/2018;11204.32;11266.28;11177.15;11200.24;3167188480
04/12/2018;11429.82;11442.19;11330.44;11335.32;3562060544
03/12/2018;11534.75;11566.97;11457.61;11465.46;4596474880
30/11/2018;11311.66;11315.3;11208.6;11257.24;4767285248
29/11/2018;11377.21;11403.72;11275.7;11298.23;3661718784
28/11/2018;11355.8;11358.8;11279.46;11298.88;3277165568
27/11/2018;11380.79;11400.05;11264.65;11309.11;3370348032
26/11/2018;11315.9;11390.93;11301.82;11354.72;3557904896
23/11/2018;11146.55;11205.99;11093.52;11192.69;2516529408
22/11/2018;11216.29;11221.77;11119.04;11138.49;2573186560
21/11/2018;11138.25;11257.83;11113.34;11244.17;3809336320
20/11/2018;11157.65;11187.16;11009.25;11066.41;4871788544
19/11/2018;11384;11419.55;11231.59;11244.54;3560659456
16/11/2018;11425.8;11448.56;11233.21;11341;4663578112
15/11/2018;11447.84;11500.66;11254.92;11353.67;4110970112
14/11/2018;11394.75;11566.79;11314.6;11412.53;4371214336
13/11/2018;11374.11;11495.69;11349.94;11472.22;4361342464
12/11/2018;11591.59;11598.51;11310.72;11325.44;3918296320
09/11/2018;11489.19;11549.06;11418.35;11529.16;4475530752
08/11/2018;11629;11648.79;11503.36;11527.32;3708277248
07/11/2018;11542.09;11634.81;11532.34;11579.1;3907735296
06/11/2018;11518.17;11528.52;11436.53;11484.34;3247864064
05/11/2018;11522.33;11555.97;11479.19;11494.96;3019745024
02/11/2018;11636.37;11689.96;11518.87;11518.99;5264192000
01/11/2018;11419.61;11575.43;11416.36;11468.54;4132578304
31/10/2018;11417.09;11499.38;11391.64;11447.51;7265255424
30/10/2018;11391.78;11394.37;11212.58;11287.39;4500806656
29/10/2018;11270.67;11444.86;11218.92;11335.48;4438170624
26/10/2018;11180.96;11205.83;11051.04;11200.62;9355778048
25/10/2018;11098.68;11324.92;11078.37;11307.12;5208996352
24/10/2018;11298.65;11391.94;11166.84;11191.63;4604400128
23/10/2018;11367.57;11394.21;11228.5;11274.28;5263068160
22/10/2018;11665.68;11677.45;11497.09;11524.34;3585140736
19/10/2018;11578.85;11617.28;11498.69;11553.83;5604662784
18/10/2018;11695.19;11791.22;11586.32;11589.21;4691686912
17/10/2018;11811.47;11847.79;11669.96;11715.03;4362407936
16/10/2018;11637.62;11790.15;11606.97;11776.55;3921014784
15/10/2018;11523.81;11625.02;11459.08;11614.16;3150951936
12/10/2018;11691.47;11693.84;11514.55;11523.81;4482967552
11/10/2018;11558.98;11700.5;11518.56;11539.35;6581379072
10/10/2018;11976.7;11978.8;11712.27;11712.5;5218449920
09/10/2018;11963.63;11998.64;11803.19;11977.22;3697384960
08/10/2018;12044.96;12072.27;11938.8;11947.16;3526487296
05/10/2018;12236.29;12245.41;12103.55;12111.9;3884281856
04/10/2018;12275.07;12348.86;12174.69;12244.14;4631112192
02/10/2018;12229.07;12310.76;12203.6;12287.58;3693050112
01/10/2018;12265.89;12373.29;12263.1;12339.03;3443142656
28/09/2018;12381.36;12394.16;12190.57;12246.73;4803574784
27/09/2018;12329.4;12456.69;12272.65;12435.59;3792992000
26/09/2018;12395.2;12395.92;12329.52;12385.89;3802428160
25/09/2018;12341.85;12416.87;12322.19;12374.66;4095140096
24/09/2018;12383.42;12409.96;12349.3;12350.82;3207834112
21/09/2018;12402.72;12458.3;12373.95;12430.88;12182606848
20/09/2018;12210.95;12354.38;12210.57;12326.48;4458430976
19/09/2018;12168.2;12241.14;12165.08;12219.02;3348153088
18/09/2018;12097.19;12184.41;12064.41;12157.67;3427904256
17/09/2018;12056.38;12123.09;12040.8;12096.41;2792944896
14/09/2018;12109.37;12134.54;12075.58;12124.33;3026494464
13/09/2018;12036.79;12129.81;12017.41;12055.55;3534421248
12/09/2018;11989.27;12046.66;11952.49;12032.3;3519188224
11/09/2018;12013.01;12017.73;11865.47;11970.27;3455878400
10/09/2018;11950.55;12039.22;11930.3;11986.34;3012765952
07/09/2018;11960.1;11990.81;11888.57;11959.63;3626298624
06/09/2018;11995.81;12091.98;11944.5;11955.25;3500507904
05/09/2018;12161.65;12167.36;12035.76;12040.46;4187640832
04/09/2018;12389.46;12402.87;12162.71;12210.21;3181006336
03/09/2018;12338.36;12358.17;12300.47;12346.41;2060839552
31/08/2018;12418.26;12426.86;12348.91;12364.06;3748289792
30/08/2018;12516.55;12529.3;12400.12;12494.24;3020104192
29/08/2018;12553.86;12569.06;12499.53;12561.68;2380784896
28/08/2018;12578.65;12597.02;12527.42;12527.42;2839246080
27/08/2018;12462.75;12562.37;12429.34;12538.31;2242899712
24/08/2018;12396.69;12444.35;12344.45;12394.52;2398529536
23/08/2018;12367.48;12411.01;12353.55;12365.58;2902243072
22/08/2018;12355.53;12438.66;12345.32;12385.7;3698036480
21/08/2018;12320.56;12432.66;12316.35;12384.49;2925106432
20/08/2018;12263.01;12373.36;12245.56;12331.3;2557715456
17/08/2018;12242.06;12244.67;12135.64;12210.55;3383465984
16/08/2018;12202.13;12251.4;12168.92;12237.17;3763119360
15/08/2018;12400.27;12428.56;12120.65;12163.01;4168884224
14/08/2018;12444.63;12461.82;12294.9;12358.87;3189202944
13/08/2018;12346.75;12396.86;12323.2;12358.74;4026417408
10/08/2018;12574.2;12585.83;12390.4;12424.35;4503363072
09/08/2018;12623.14;12696.52;12577.34;12676.11;3287073792
08/08/2018;12622.98;12704.58;12586.23;12633.54;3238946304
07/08/2018;12656.87;12738.53;12646.16;12648.19;3326530816
06/08/2018;12631.4;12715.78;12538.35;12598.21;3039798272
03/08/2018;12572.61;12644.52;12561.62;12615.76;3300379904
02/08/2018;12617.63;12619.6;12493.2;12546.33;4462444544
01/08/2018;12826.7;12833.11;12706.34;12737.05;3977716480
31/07/2018;12809.74;12860.59;12739.83;12805.5;4018777088
30/07/2018;12822.87;12848.95;12798.2;12798.2;2405945344
27/07/2018;12825.75;12886.83;12815.12;12860.4;3746953472
26/07/2018;12732.88;12827.71;12701.56;12809.23;4696971776
25/07/2018;12685.68;12695.12;12538.12;12579.33;3400045056
24/07/2018;12590.79;12755.27;12585.91;12689.39;3536824832
23/07/2018;12510.23;12565.12;12489.33;12548.57;2500164608
20/07/2018;12664.45;12706.84;12469.5;12561.42;4793809408
19/07/2018;12740.68;12759.42;12658.37;12686.29;3208417792
18/07/2018;12728.41;12778.96;12715.52;12765.94;3450320128
17/07/2018;12566.97;12688.5;12522.05;12661.54;3380887552
16/07/2018;12530.98;12604.24;12506.99;12561.02;2680161792
13/07/2018;12549.23;12583.79;12499.3;12540.73;2986771712
12/07/2018;12464.06;12505.2;12408.63;12492.97;2803596288
11/07/2018;12506.99;12514.75;12398.47;12417.13;3421421056
10/07/2018;12580.31;12639.79;12530.71;12609.85;3026938112
09/07/2018;12541.74;12559.97;12490.4;12543.89;2784201984
06/07/2018;12506.27;12508.08;12426.4;12496.17;3983790848
05/07/2018;12363.05;12516.51;12361.86;12464.29;4330740736
04/07/2018;12323.75;12350.68;12284.56;12317.61;2646044160
03/07/2018;12321.07;12428.14;12278.39;12349.14;3412557824
02/07/2018;12147.94;12301.93;12132.72;12238.17;3654532864
29/06/2018;12322.64;12382.87;12260.91;12306;4475705344
28/06/2018;12289.81;12375.37;12104.41;12177.23;4352903168
27/06/2018;12247.75;12439.91;12124.87;12348.61;4614308864
26/06/2018;12333.44;12355.86;12188.5;12234.34;3810320640
25/06/2018;12497.48;12518.89;12270.33;12270.33;4125458688
22/06/2018;12507.72;12579.72;12486.26;12579.72;3684807424
21/06/2018;12699.71;12719.45;12472.98;12511.91;5018478592
20/06/2018;12731.66;12760.2;12670.78;12695.16;3712446720
19/06/2018;12647.07;12708.71;12594.51;12677.97;4366210048
18/06/2018;12945.53;12982.92;12784.48;12834.11;3593333760
15/06/2018;13115.85;13170.05;13010.54;13010.55;11245147136
14/06/2018;12806.07;13135.97;12800.66;13107.1;5891570176
13/06/2018;12857.16;12905.67;12781.23;12890.58;4318319616
12/06/2018;12924.03;12948.52;12816.07;12842.3;4165406464
11/06/2018;12816.32;12861.95;12751.66;12842.91;4247828992
08/06/2018;12668.77;12795.64;12610.68;12766.55;4433890816
07/06/2018;12877.85;12914.85;12760.54;12811.05;3438922496
06/06/2018;12813.39;12872.9;12729.23;12830.07;4103712512
05/06/2018;12766.16;12925.24;12753.3;12787.13;4240351744
04/06/2018;12839.44;12846.26;12714.03;12770.75;2979185408
01/06/2018;12678.07;12800.45;12660.79;12724.27;4205414144
31/05/2018;12796.16;12803.6;12547.61;12604.89;6446884352
30/05/2018;12693.33;12783.76;12663.37;12783.76;4593395712
29/05/2018;12786.15;12803.29;12608.7;12666.51;5529280000
28/05/2018;13016.55;13040.63;12828.26;12863.46;2568040960
25/05/2018;12917.15;13002.47;12852.17;12938.01;3996425984
24/05/2018;12955.94;13006.44;12801.82;12855.09;4958993920
23/05/2018;13138.83;13148.05;12929.9;12976.84;4411406848
22/05/2018;13132.56;13204.31;13061.77;13169.92;4306325504
18/05/2018;13115.63;13133.19;13051.13;13077.72;5126897664
17/05/2018;12985.14;13114.63;12981.89;13114.61;3706822144
16/05/2018;12983.49;13030.76;12960.53;12996.33;3676875008
15/05/2018;12947.97;13006.34;12918.29;12970.04;3968582912
14/05/2018;13009.83;13015.1;12927.24;12977.71;2917959680
11/05/2018;13023;13033.3;12964;13001.24;3371463168
10/05/2018;12975.09;13034.21;12928.51;13022.87;3027725056
09/05/2018;12917.82;12962.52;12890.38;12943.06;4477563392
08/05/2018;12924.23;12933.67;12855.09;12912.21;3954064384
07/05/2018;12827.43;12961.05;12813.55;12948.14;2981795584
04/05/2018;12733.19;12819.6;12707.86;12819.6;4585460224
03/05/2018;12775.66;12798.16;12665.33;12690.15;4305602048
02/05/2018;12610.78;12827.54;12605.38;12802.25;4992339456
30/04/2018;12606.27;12622.93;12563.74;12612.11;3482193152
27/04/2018;12572.72;12627.71;12518.03;12580.87;3977029120
26/04/2018;12395.9;12503.22;12383.95;12500.47;4577832960
25/04/2018;12456.82;12484.78;12312.27;12422.3;4781878784
24/04/2018;12602.41;12647.16;12481.3;12550.82;4545615360
23/04/2018;12538.16;12588.23;12466.47;12572.39;3270311168
20/04/2018;12555.96;12585.37;12490.77;12540.5;4822329344
19/04/2018;12595.61;12595.61;12534.63;12567.42;3173914368
18/04/2018;12597.58;12640.25;12548.45;12590.83;3817772032
17/04/2018;12443.2;12614.25;12417.26;12585.57;3836084992
16/04/2018;12478.99;12487.04;12375.63;12391.41;2660433408
13/04/2018;12461.31;12523.97;12411.65;12442.4;3308857088
12/04/2018;12282.39;12434.24;12263.7;12415.01;3604600576
11/04/2018;12372.07;12381.53;12256.59;12293.97;3732697088
10/04/2018;12389.9;12428.9;12334.95;12397.32;4258725376
09/04/2018;12311.02;12371.11;12205.39;12261.75;3109784576
06/04/2018;12242.94;12290.03;12202.05;12241.27;3660996864
05/04/2018;12153.61;12322.37;12135.64;12305.19;4725546496
04/04/2018;12000.47;12011.12;11792.35;11957.9;4375988736
03/04/2018;11997.47;12069.48;11913.62;12002.45;3978663680
29/03/2018;11956.34;12151.31;11942.28;12096.73;5062100480
28/03/2018;11868.08;11961.16;11770.4;11940.71;4382003712
27/03/2018;11996.35;12042.78;11927.91;11970.83;4057809408
26/03/2018;11919.64;11984.5;11726.62;11787.26;3959591936
23/03/2018;11995.51;12001.78;11818.7;11886.31;5575218176
22/03/2018;12187.73;12267.17;12009.5;12100.08;5233261568
21/03/2018;12336.76;12344.09;12250.37;12309.15;3646104832
20/03/2018;12261.19;12320;12191.55;12307.33;3369058816
19/03/2018;12346.51;12369.77;12183.79;12217.02;4157686784
16/03/2018;12345.56;12454.02;12337.62;12389.58;9975442432
15/03/2018;12284.14;12378.39;12239.96;12345.56;4716749824
14/03/2018;12212.49;12322.89;12202.76;12237.74;4540817408
13/03/2018;12425.69;12459.9;12162.47;12221.03;4808213504
12/03/2018;12453.3;12454.96;12361.01;12418.39;3793779968
09/03/2018;12331.64;12407.98;12284.57;12346.68;4044948480
08/03/2018;12237.94;12382.69;12177.12;12355.57;4186407680
07/03/2018;12060.09;12275.69;12020.61;12245.36;3953398272
06/03/2018;12229.29;12259.58;12110.34;12113.87;4064954624
05/03/2018;11831.57;12110.18;11830.98;12090.87;4623067136
02/03/2018;12051.89;12081.4;11877.66;11913.71;5397143552
01/03/2018;12386.4;12387.88;12143.14;12190.94;5302582272
28/02/2018;12427.46;12516.92;12417.96;12435.85;4191036928
27/02/2018;12573.65;12577.56;12436.13;12490.73;3911907072
26/02/2018;12566.05;12601.46;12484.59;12527.04;3536148480
23/02/2018;12491.77;12513.32;12431.94;12483.79;3698836736
22/02/2018;12358.82;12497.71;12283.7;12461.91;3834924288
21/02/2018;12457.22;12474.37;12372.26;12470.49;3317737728
20/02/2018;12403.63;12496.1;12333.79;12487.9;3669636352
19/02/2018;12495.07;12505.49;12361.86;12385.6;2708779008
16/02/2018;12408.48;12484.12;12368.71;12451.96;4571904512
15/02/2018;12425.45;12479.97;12275.04;12346.17;4300133376
14/02/2018;12294.85;12393.71;12075.21;12339.16;5019462656
13/02/2018;12282.76;12300.63;12196.22;12196.5;3506523136
12/02/2018;12238.63;12379.16;12222.34;12282.77;4617105920
09/02/2018;12263.1;12296.18;12003.36;12107.48;6962616320
08/02/2018;12506.18;12541.32;12187.45;12260.29;5867461632
07/02/2018;12478.68;12651.28;12414.84;12590.43;6084467200
06/02/2018;12232.86;12550.16;12232.86;12392.66;8869194752
05/02/2018;12687.79;12752.6;12622.44;12687.49;4843560448
02/02/2018;12954.59;12954.59;12782.07;12785.16;5402326016
01/02/2018;13235.15;13301.41;12971.78;13003.9;5469426176
31/01/2018;13210.76;13268.41;13159.35;13189.48;4869741056
30/01/2018;13223.97;13309.86;13171.91;13197.71;4805452288
29/01/2018;13358.9;13370.02;13274.84;13324.48;3295519488
26/01/2018;13297.51;13348.69;13268.31;13340.17;3387232256
25/01/2018;13374.38;13443.36;13222.47;13298.36;4837789696
24/01/2018;13572.71;13576.84;13414.74;13414.74;4564822528
23/01/2018;13577.14;13596.89;13517.81;13559.6;4474911744
22/01/2018;13435.14;13470.05;13410.96;13463.69;3879996416
19/01/2018;13297.74;13445.47;13294.81;13434.45;5312901120
18/01/2018;13250.25;13293.29;13201.34;13281.43;3887674368
17/01/2018;13200.92;13251.44;13137.51;13183.96;3920349184
16/01/2018;13228.6;13351.09;13196.56;13246.33;4106614016
15/01/2018;13244.37;13250.37;13173.71;13200.51;2648514048
12/01/2018;13241.28;13265.14;13168.01;13245.03;3796005888
11/01/2018;13281.2;13298.65;13151.84;13202.9;4540815360
10/01/2018;13355.28;13377.88;13227.57;13281.34;4485194240
09/01/2018;13383.26;13425.02;13361.22;13385.59;4083772160
08/01/2018;13399.62;13407.82;13334.16;13367.78;3830786816
05/01/2018;13219.11;13332.8;13219.11;13319.64;4650821120
04/01/2018;13065.98;13208.35;13062.67;13167.89;4423438336
03/01/2018;12916.18;13023.59;12893.05;12978.21;3658132224
02/01/2018;12897.69;12924.16;12745.15;12871.39;3827508480
29/12/2017;12980.09;12980.74;12911.73;12917.64;1905806208
28/12/2017;13065.46;13069.4;12965.28;12979.94;1887629824
27/12/2017;13070.19;13128.74;13020.43;13070.02;1889042304
22/12/2017;13076.76;13108.56;13059.87;13072.79;2209634560
21/12/2017;13065.79;13137.71;13013.63;13109.74;2903895040
20/12/2017;13244.27;13252.67;13026.11;13069.17;3439356160
19/12/2017;13314.73;13338.91;13213.19;13215.79;2952139008
18/12/2017;13211.63;13331.95;13206.12;13312.3;4000989184
15/12/2017;13027.84;13109.13;13008.07;13103.56;8472455168
14/12/2017;13107.11;13159.48;13011.97;13068.08;4560358400
13/12/2017;13148.52;13188.07;13120.4;13125.64;3855428608
12/12/2017;13131.41;13183.83;13079.86;13183.53;3326225152
11/12/2017;13181.85;13192.42;13112.82;13123.65;3050822656
08/12/2017;13146.82;13240.92;13136.78;13153.7;4163546880
07/12/2017;13026.3;13083.08;12989;13045.15;3186448384
06/12/2017;12897.43;13033.75;12864.68;12998.85;3740091904
05/12/2017;13056.82;13094.38;12960.59;13048.54;3666279168
04/12/2017;13038.77;13117.75;12974.32;13058.55;47869467418
01/12/2017;13044.15;13064.29;12810.13;12861.49;5229842432
30/11/2017;13060.56;13177.57;13023.98;13023.98;5548789760
29/11/2017;13153.74;13196.15;13037.34;13061.87;4140328448
28/11/2017;13008.94;13071.01;12966.38;13059.53;2894517248
27/11/2017;13036.74;13117.76;12989.37;13000.2;2782367744
24/11/2017;13023.52;13160.81;12981.68;13059.84;2922239488
23/11/2017;12943.49;13049.08;12921.15;13008.55;2835995392
22/11/2017;13171.36;13191.96;13008.97;13015.04;3402470400
21/11/2017;13042.94;13209.01;13026.77;13167.54;4453454336
20/11/2017;12932.81;13085.17;12926.13;13058.66;3754576640
17/11/2017;13051.71;13089.72;12984.67;12993.73;4207133440
16/11/2017;13024.39;13071.94;13008.02;13047.22;3647109376
15/11/2017;12963.09;12996.12;12847.88;12976.37;4432092672
14/11/2017;13101.09;13139.27;13000.15;13033.48;3648991488
13/11/2017;13150.78;13163.94;12960.65;13074.42;3943703296
10/11/2017;13206.35;13216.97;13111.65;13127.47;4610772992
09/11/2017;13378.96;13402.05;13175.22;13182.56;5662209024
08/11/2017;13404.58;13419.77;13345.11;13382.42;4166381568
07/11/2017;13517.98;13525.56;13369.85;13379.27;3757120768
06/11/2017;13459.42;13481.23;13441.66;13468.79;3314196736
03/11/2017;13476.53;13505.01;13430.22;13478.86;3667738368
02/11/2017;13448.52;13460.86;13405.91;13440.93;3934656512
01/11/2017;13342.44;13488.59;13341.3;13465.51;5515625984
30/10/2017;13227.85;13255.38;13214.6;13229.57;3229586688
27/10/2017;13186.55;13249.03;13186.55;13217.54;4845038080
26/10/2017;12955.43;13144.65;12940.83;13133.28;4729647104
25/10/2017;12998.44;13049.47;12931.22;12953.41;3460115200
24/10/2017;12998.66;13055.65;12983.38;13013.19;3653039360
23/10/2017;13014.57;13069.4;12973.43;13003.14;2843679744
20/10/2017;13057.78;13063.57;12956.42;12991.28;4064460800
19/10/2017;13036.28;13042.62;12911.58;12990.1;3730923008
18/10/2017;13012.8;13094.76;13003.92;13043.03;2803077888
17/10/2017;12995.84;13034.42;12967.35;12995.06;2883256320
16/10/2017;13017.18;13026.45;13000.38;13003.7;2401640960
13/10/2017;12995.08;13036.74;12964.35;12991.87;2750633728
12/10/2017;12977.27;13002.34;12945.07;12982.89;2814714624
